,easting,northing,plot_area,metric,value
237,304388.5276,5123275.391,40 m,mean.max.canopy.ht.aop,74.50943367
238,304445.0962,5123275.391,40 m,mean.max.canopy.ht.aop,120.561316
239,303539.9995,5123331.959,40 m,mean.max.canopy.ht.aop,67.78872215
240,303596.568,5123331.959,40 m,mean.max.canopy.ht.aop,76.67540658
241,303653.1366,5123331.959,40 m,mean.max.canopy.ht.aop,63.61379696
242,303709.7051,5123331.959,40 m,mean.max.canopy.ht.aop,60.27420718
243,303766.2737,5123331.959,40 m,mean.max.canopy.ht.aop,73.22955244
244,303822.8422,5123331.959,40 m,mean.max.canopy.ht.aop,54.14385117
245,303879.4108,5123331.959,40 m,mean.max.canopy.ht.aop,57.83688818
246,303935.9793,5123331.959,40 m,mean.max.canopy.ht.aop,55.24264831
247,303992.5478,5123331.959,40 m,mean.max.canopy.ht.aop,98.08172305
248,304049.1164,5123331.959,40 m,mean.max.canopy.ht.aop,75.64445523
249,304105.6849,5123331.959,40 m,mean.max.canopy.ht.aop,75.98406446
250,304162.2535,5123331.959,40 m,mean.max.canopy.ht.aop,47.21614212
251,304218.822,5123331.959,40 m,mean.max.canopy.ht.aop,43.48773339
252,304275.3906,5123331.959,40 m,mean.max.canopy.ht.aop,167.6411943
253,304331.9591,5123331.959,40 m,mean.max.canopy.ht.aop,104.075443
254,304388.5276,5123331.959,40 m,mean.max.canopy.ht.aop,78.6788953
255,304445.0962,5123331.959,40 m,mean.max.canopy.ht.aop,93.77291614
256,303539.9995,5123388.528,40 m,mean.max.canopy.ht.aop,61.3857499
257,303596.568,5123388.528,40 m,mean.max.canopy.ht.aop,64.84649235
258,303653.1366,5123388.528,40 m,mean.max.canopy.ht.aop,100.6510585
259,303709.7051,5123388.528,40 m,mean.max.canopy.ht.aop,108.8345127
260,303766.2737,5123388.528,40 m,mean.max.canopy.ht.aop,88.01301308
261,303822.8422,5123388.528,40 m,mean.max.canopy.ht.aop,89.07254113
262,303879.4108,5123388.528,40 m,mean.max.canopy.ht.aop,85.29877048
263,303935.9793,5123388.528,40 m,mean.max.canopy.ht.aop,90.93841595
264,303992.5478,5123388.528,40 m,mean.max.canopy.ht.aop,90.49069092
265,304049.1164,5123388.528,40 m,mean.max.canopy.ht.aop,79.87379288
266,304105.6849,5123388.528,40 m,mean.max.canopy.ht.aop,55.42397627
267,304162.2535,5123388.528,40 m,mean.max.canopy.ht.aop,39.01186635
268,304218.822,5123388.528,40 m,mean.max.canopy.ht.aop,45.06722593
269,304275.3906,5123388.528,40 m,mean.max.canopy.ht.aop,44.29239818
270,304331.9591,5123388.528,40 m,mean.max.canopy.ht.aop,79.78669625
271,304388.5276,5123388.528,40 m,mean.max.canopy.ht.aop,60.11820217
272,304445.0962,5123388.528,40 m,mean.max.canopy.ht.aop,104.3655117
273,303539.9995,5123445.096,40 m,mean.max.canopy.ht.aop,43.38532036
274,303596.568,5123445.096,40 m,mean.max.canopy.ht.aop,61.48357234
275,303653.1366,5123445.096,40 m,mean.max.canopy.ht.aop,98.26771748
276,303709.7051,5123445.096,40 m,mean.max.canopy.ht.aop,58.05558283
277,303766.2737,5123445.096,40 m,mean.max.canopy.ht.aop,47.24362809
278,303822.8422,5123445.096,40 m,mean.max.canopy.ht.aop,47.33270125
279,303879.4108,5123445.096,40 m,mean.max.canopy.ht.aop,43.47028969
280,303935.9793,5123445.096,40 m,mean.max.canopy.ht.aop,93.79041909
281,303992.5478,5123445.096,40 m,mean.max.canopy.ht.aop,92.87365036
282,304049.1164,5123445.096,40 m,mean.max.canopy.ht.aop,63.51699085
283,304105.6849,5123445.096,40 m,mean.max.canopy.ht.aop,68.28804725
284,304162.2535,5123445.096,40 m,mean.max.canopy.ht.aop,90.86746781
285,304218.822,5123445.096,40 m,mean.max.canopy.ht.aop,67.53240681
286,304275.3906,5123445.096,40 m,mean.max.canopy.ht.aop,46.90728841
287,304331.9591,5123445.096,40 m,mean.max.canopy.ht.aop,63.27716851
288,304388.5276,5123445.096,40 m,mean.max.canopy.ht.aop,74.58190849
289,304445.0962,5123445.096,40 m,mean.max.canopy.ht.aop,125.4958971
290,303539.9995,5122540,40 m,max.canopy.ht.aop,556.3878266
291,303596.568,5122540,40 m,max.canopy.ht.aop,416.3373347
292,303653.1366,5122540,40 m,max.canopy.ht.aop,538.1001245
293,303709.7051,5122540,40 m,max.canopy.ht.aop,611.7203578
294,303766.2737,5122540,40 m,max.canopy.ht.aop,736.61718
295,303822.8422,5122540,40 m,max.canopy.ht.aop,760.9795813
296,303879.4108,5122540,40 m,max.canopy.ht.aop,201.8051751
297,303935.9793,5122540,40 m,max.canopy.ht.aop,184.748594
298,303992.5478,5122540,40 m,max.canopy.ht.aop,178.5773792
299,304049.1164,5122540,40 m,max.canopy.ht.aop,188.0015481
300,304105.6849,5122540,40 m,max.canopy.ht.aop,178.2510244
301,304162.2535,5122540,40 m,max.canopy.ht.aop,179.8250894
302,304218.822,5122540,40 m,max.canopy.ht.aop,249.4947134
303,304275.3906,5122540,40 m,max.canopy.ht.aop,158.5751404
304,304331.9591,5122540,40 m,max.canopy.ht.aop,431.3453343
305,304388.5276,5122540,40 m,max.canopy.ht.aop,488.3175246
306,304445.0962,5122540,40 m,max.canopy.ht.aop,394.3123411
307,303539.9995,5122596.568,40 m,max.canopy.ht.aop,572.4581199
308,303596.568,5122596.568,40 m,max.canopy.ht.aop,383.9065481
309,303653.1366,5122596.568,40 m,max.canopy.ht.aop,486.2481382
310,303709.7051,5122596.568,40 m,max.canopy.ht.aop,704.9786239
311,303766.2737,5122596.568,40 m,max.canopy.ht.aop,768.6807896
312,303822.8422,5122596.568,40 m,max.canopy.ht.aop,845.2800798
313,303879.4108,5122596.568,40 m,max.canopy.ht.aop,508.9055067
314,303935.9793,5122596.568,40 m,max.canopy.ht.aop,438.3753663
315,303992.5478,5122596.568,40 m,max.canopy.ht.aop,432.3320825
316,304049.1164,5122596.568,40 m,max.canopy.ht.aop,374.7058365
317,304105.6849,5122596.568,40 m,max.canopy.ht.aop,191.8341309
318,304162.2535,5122596.568,40 m,max.canopy.ht.aop,182.9748449
319,304218.822,5122596.568,40 m,max.canopy.ht.aop,195.1859546
320,304275.3906,5122596.568,40 m,max.canopy.ht.aop,173.4965606
321,304331.9591,5122596.568,40 m,max.canopy.ht.aop,159.5904631
322,304388.5276,5122596.568,40 m,max.canopy.ht.aop,400.6575877
323,304445.0962,5122596.568,40 m,max.canopy.ht.aop,416.1354161
324,303539.9995,5122653.137,40 m,max.canopy.ht.aop,508.4784111
325,303596.568,5122653.137,40 m,max.canopy.ht.aop,391.3992783
326,303653.1366,5122653.137,40 m,max.canopy.ht.aop,414.87491
327,303709.7051,5122653.137,40 m,max.canopy.ht.aop,526.5885331
328,303766.2737,5122653.137,40 m,max.canopy.ht.aop,731.7970764
329,303822.8422,5122653.137,40 m,max.canopy.ht.aop,485.8798545
330,303879.4108,5122653.137,40 m,max.canopy.ht.aop,195.0808071
331,303935.9793,5122653.137,40 m,max.canopy.ht.aop,522.1014038
332,303992.5478,5122653.137,40 m,max.canopy.ht.aop,481.9976617
333,304049.1164,5122653.137,40 m,max.canopy.ht.aop,400.6206768
334,304105.6849,5122653.137,40 m,max.canopy.ht.aop,447.0846614
335,304162.2535,5122653.137,40 m,max.canopy.ht.aop,466.214718
336,304218.822,5122653.137,40 m,max.canopy.ht.aop,423.2410134
337,304275.3906,5122653.137,40 m,max.canopy.ht.aop,425.9769418
338,304331.9591,5122653.137,40 m,max.canopy.ht.aop,170.0248561
339,304388.5276,5122653.137,40 m,max.canopy.ht.aop,229.8271452
340,304445.0962,5122653.137,40 m,max.canopy.ht.aop,401.4092338
341,303539.9995,5122709.705,40 m,max.canopy.ht.aop,183.7025947
342,303596.568,5122709.705,40 m,max.canopy.ht.aop,245.1904365
343,303653.1366,5122709.705,40 m,max.canopy.ht.aop,472.196827
344,303709.7051,5122709.705,40 m,max.canopy.ht.aop,449.1914529
345,303766.2737,5122709.705,40 m,max.canopy.ht.aop,177.8485355
346,303822.8422,5122709.705,40 m,max.canopy.ht.aop,384.8138689
347,303879.4108,5122709.705,40 m,max.canopy.ht.aop,493.19621
348,303935.9793,5122709.705,40 m,max.canopy.ht.aop,512.0507557
349,303992.5478,5122709.705,40 m,max.canopy.ht.aop,490.9045218
